Date,Day,Open,High,Low,Close,Change,Range,Type
2020-03-31,Tuesday,1622.83,1623.8,1574.81,1577.1,-45.73,48.99,bearish
2020-03-30,Monday,1627.72,1632.26,1611.86,1622.83,-4.89,20.4,bearish
2020-03-27,Friday,1630.18,1634.05,1614.9,1627.72,-2.46,19.15,bearish
2020-03-26,Thursday,1617.35,1644.43,1597.64,1630.18,12.83,46.8,bullish
2020-03-25,Wednesday,1627.71,1640.35,1596.38,1617.35,-10.36,43.98,bearish
2020-03-24,Tuesday,1553.12,1634.42,1552.93,1627.71,74.59,81.49,bullish
2020-03-23,Monday,1499.09,1561.23,1482.79,1553.12,54.03,78.44,bullish
2020-03-20,Friday,1472.8,1516.18,1455.32,1499.09,26.3,60.86,bullish
2020-03-19,Thursday,1486.3,1501.11,1464.3,1472.8,-13.51,36.8,bearish
2020-03-18,Wednesday,1528.36,1546.43,1472.77,1486.3,-42.05,73.66,bearish
2020-03-17,Tuesday,1515.11,1554.01,1465.81,1528.36,13.25,88.2,bullish
2020-03-16,Monday,1529.49,1575.45,1451.43,1515.11,-14.38,124.02,bearish
2020-03-13,Friday,1577.27,1598.06,1504.78,1529.49,-47.78,93.27,bearish
2020-03-12,Thursday,1634.87,1650.54,1560.84,1577.27,-57.6,89.7,bearish
2020-03-11,Wednesday,1649.39,1671.3,1633.2,1634.87,-14.52,38.1,bearish
2020-03-10,Tuesday,1680.08,1680.57,1641.72,1649.39,-30.7,38.85,bearish
2020-03-09,Monday,1674.06,1703.28,1657.62,1680.08,6.02,45.66,bullish
2020-03-06,Friday,1672.23,1692.25,1642.35,1674.06,1.83,49.9,bullish
2020-03-05,Thursday,1636.98,1674.69,1635.1,1672.23,35.25,39.6,bullish
2020-03-04,Wednesday,1640.89,1653,1631.96,1636.98,-3.91,21.04,bearish
2020-03-03,Tuesday,1589.53,1649.31,1586.71,1640.89,51.35,62.61,bullish
2020-03-02,Monday,1586.54,1611.07,1575.58,1589.53,2.99,35.49,bullish
2020-02-28,Friday,1644.62,1649.57,1563.04,1586.54,-58.08,86.53,bearish
2020-02-27,Thursday,1640.94,1660.42,1635.43,1644.62,3.68,24.99,bullish
2020-02-26,Wednesday,1634.87,1655.04,1625.02,1640.94,6.07,30.02,bullish
2020-02-25,Tuesday,1658.73,1663.79,1625.26,1634.87,-23.86,38.52,bearish
2020-02-24,Monday,1643.4,1689.38,1643.4,1658.73,15.33,45.99,bullish
2020-02-21,Friday,1619.62,1649.34,1619.03,1643.4,23.78,30.31,bullish
2020-02-20,Thursday,1611.69,1623.74,1603.98,1619.62,7.93,19.77,bullish
2020-02-19,Wednesday,1601.42,1612.98,1599.61,1611.69,10.27,13.38,bullish
2020-02-18,Tuesday,1581.21,1605.13,1581.21,1601.42,20.21,23.92,bullish
2020-02-17,Monday,1583.85,1583.85,1578.94,1581.21,-2.64,4.91,bearish
2020-02-14,Friday,1576.09,1585.08,1573.16,1583.85,7.76,11.92,bullish
2020-02-13,Thursday,1565.85,1578.38,1565.67,1576.09,10.24,12.71,bullish
2020-02-12,Wednesday,1567.85,1570.5,1561.98,1565.85,-2,8.52,bearish
2020-02-11,Tuesday,1572.22,1574.1,1562.21,1567.85,-4.37,11.89,bearish
2020-02-10,Monday,1570.38,1577.06,1568.1,1572.22,1.83,8.96,bullish
2020-02-07,Friday,1566.68,1574.12,1560.46,1570.38,3.7,13.66,bullish
2020-02-06,Thursday,1556.2,1568.34,1552.56,1566.68,10.48,15.78,bullish
2020-02-05,Wednesday,1552.92,1562.43,1547.55,1556.2,3.29,14.88,bullish
2020-02-04,Tuesday,1576.73,1579.67,1549.15,1552.92,-23.81,30.52,bearish
2020-02-03,Monday,1589.98,1592.17,1569.66,1576.73,-13.24,22.51,bearish
2020-01-31,Friday,1574.3,1590.55,1571.05,1589.98,15.68,19.5,bullish
2020-01-30,Thursday,1576.9,1586.03,1572.39,1574.3,-2.6,13.64,bearish
2020-01-29,Wednesday,1567.32,1578.04,1563.47,1576.9,9.57,14.57,bullish
2020-01-28,Tuesday,1581.94,1583.1,1565.6,1567.32,-14.62,17.5,bearish
2020-01-27,Monday,1571.72,1588.63,1571.72,1581.94,10.21,16.91,bullish
2020-01-24,Friday,1562.81,1575.93,1556.63,1571.72,8.91,19.3,bullish
2020-01-23,Thursday,1558.97,1567.97,1551.99,1562.81,3.85,15.99,bullish
2020-01-22,Wednesday,1558.17,1559.29,1550.28,1558.97,0.8,9.01,bullish
2020-01-21,Tuesday,1560.9,1568.7,1546.4,1558.17,-2.73,22.29,bearish
2020-01-20,Monday,1557.3,1562.8,1556.46,1560.9,3.59,6.34,bullish
2020-01-17,Friday,1552.47,1561.3,1549.47,1557.3,4.83,11.83,bullish
2020-01-16,Thursday,1556.25,1558.14,1548.1,1552.47,-3.77,10.04,bearish
2020-01-15,Wednesday,1546.42,1558.21,1546.07,1556.25,9.83,12.14,bullish
2020-01-14,Tuesday,1548.03,1548.93,1536.02,1546.42,-1.61,12.92,bearish
2020-01-13,Monday,1562.21,1562.21,1546.58,1548.03,-14.18,15.63,bearish
2020-01-10,Friday,1552.43,1563.18,1545.78,1562.21,9.79,17.4,bullish
2020-01-09,Thursday,1556.43,1561.38,1540.26,1552.43,-4,21.12,bearish
2020-01-08,Wednesday,1574.28,1611.5,1552.37,1556.43,-17.85,59.13,bearish
2020-01-07,Tuesday,1565.92,1577.39,1555.39,1574.28,8.37,22,bullish
2020-01-06,Monday,1552.39,1589.74,1552.39,1565.92,13.52,37.35,bullish
2020-01-03,Friday,1529.11,1553.54,1528.04,1552.39,23.29,25.5,bullish
2020-01-02,Thursday,1517.11,1531.41,1517.11,1529.11,12,14.3,bullish
2019-12-31,Tuesday,1515.07,1525.38,1514.8,1517.11,2.04,10.57,bullish
2019-12-30,Monday,1511.13,1516.18,1510.88,1515.07,3.94,5.3,bullish
2019-12-27,Friday,1511.09,1515.32,1507.42,1511.13,0.04,7.9,bullish
2019-12-26,Thursday,1499.4,1512.65,1497.57,1511.09,11.69,15.08,bullish
2019-12-24,Tuesday,1485.53,1500.56,1484.46,1499.4,13.88,16.1,bullish
2019-12-23,Monday,1478.09,1486.22,1477.59,1485.53,7.44,8.63,bullish
2019-12-20,Friday,1478.91,1481.05,1475.92,1478.09,-0.82,5.14,bearish
2019-12-19,Thursday,1475.47,1481.76,1473.36,1478.91,3.44,8.4,bullish
2019-12-18,Wednesday,1476.19,1479.36,1470.58,1475.47,-0.72,8.78,bearish
2019-12-17,Tuesday,1476.2,1480.56,1474.33,1476.19,-0.01,6.23,bearish
2019-12-16,Monday,1476.33,1479.93,1473.28,1476.2,-0.13,6.64,bearish
2019-12-13,Friday,1469.87,1478.08,1461.88,1476.33,6.45,16.2,bullish
2019-12-12,Thursday,1474.62,1486.78,1464.16,1469.87,-4.74,22.62,bearish
2019-12-11,Wednesday,1464.4,1478.97,1462.85,1474.62,10.22,16.12,bullish
2019-12-10,Tuesday,1461.51,1469.22,1460.18,1464.4,2.89,9.04,bullish
2019-12-09,Monday,1460.41,1465.41,1458.8,1461.51,1.1,6.62,bullish
2019-12-06,Friday,1475.91,1479.85,1458.91,1460.41,-15.5,20.94,bearish
2019-12-05,Thursday,1474.76,1480.34,1472.97,1475.91,1.15,7.37,bullish
2019-12-04,Wednesday,1477.19,1484.09,1471.51,1474.76,-2.44,12.58,bearish
2019-12-03,Tuesday,1462.72,1481.81,1460.02,1477.19,14.47,21.8,bullish
2019-12-02,Monday,1463.99,1465.46,1454.18,1462.72,-1.27,11.28,bearish
2019-11-29,Friday,1456.06,1466.46,1453.15,1463.99,7.93,13.31,bullish
2019-11-28,Thursday,1454.47,1458.32,1454.31,1456.06,1.59,4.01,bullish
2019-11-27,Wednesday,1461.3,1461.96,1452.71,1454.47,-6.83,9.26,bearish
2019-11-26,Tuesday,1455.19,1462.87,1450.19,1461.3,6.11,12.69,bullish
2019-11-25,Monday,1462.62,1462.62,1454.23,1455.19,-7.42,8.39,bearish
2019-11-22,Friday,1464.55,1473.25,1461.48,1462.62,-1.93,11.77,bearish
2019-11-21,Thursday,1471.63,1475.68,1462.51,1464.55,-7.08,13.16,bearish
2019-11-20,Wednesday,1472.43,1478.74,1466.02,1471.63,-0.81,12.72,bearish
2019-11-19,Tuesday,1471.19,1475.4,1464.88,1472.43,1.24,10.52,bullish
2019-11-18,Monday,1468.16,1473.91,1456.46,1471.19,3.03,17.45,bullish
2019-11-15,Friday,1471.33,1471.44,1462.61,1468.16,-3.16,8.83,bearish
2019-11-14,Thursday,1463.33,1474.6,1461.2,1471.33,7.99,13.4,bullish
2019-11-13,Wednesday,1456.28,1467.08,1455.87,1463.33,7.05,11.21,bullish
2019-11-12,Tuesday,1455.95,1460.45,1445.71,1456.28,0.33,14.74,bullish
2019-11-11,Monday,1459.26,1466.48,1448.3,1455.95,-3.31,18.18,bearish
2019-11-08,Friday,1468.58,1472.91,1456.32,1459.26,-9.32,16.58,bearish
2019-11-07,Thursday,1490.41,1492.16,1460.64,1468.58,-21.83,31.52,bearish
2019-11-06,Wednesday,1483.45,1494.25,1482.49,1490.41,6.96,11.76,bullish
2019-11-05,Tuesday,1509.56,1509.71,1479.48,1483.45,-26.11,30.23,bearish
2019-11-04,Monday,1514.33,1514.88,1504.55,1509.56,-4.77,10.33,bearish
2019-11-01,Friday,1512.58,1516.17,1503.41,1514.33,1.75,12.76,bullish
2019-10-31,Thursday,1495.61,1514.15,1493.84,1512.58,16.97,20.31,bullish
2019-10-30,Wednesday,1487.77,1496.72,1481.26,1495.61,7.85,15.46,bullish
2019-10-29,Tuesday,1492.68,1494.85,1483.6,1487.77,-4.92,11.26,bearish
2019-10-28,Monday,1504.52,1508.28,1490.14,1492.68,-11.84,18.15,bearish
2019-10-25,Friday,1503.46,1517.97,1500.73,1504.52,1.06,17.25,bullish
2019-10-24,Thursday,1492.07,1503.99,1488.09,1503.46,11.39,15.9,bullish
2019-10-23,Wednesday,1487.76,1496.27,1487.76,1492.07,4.31,8.51,bullish
2019-10-22,Tuesday,1484.49,1489.05,1480.96,1487.76,3.27,8.09,bullish
2019-10-21,Monday,1491.38,1495.26,1481.63,1484.49,-6.89,13.63,bearish
2019-10-18,Friday,1492,1494.16,1485.07,1490.44,-1.56,9.09,bearish
2019-10-17,Thursday,1489.95,1497.29,1483.53,1492,2.05,13.76,bullish
2019-10-16,Wednesday,1481.13,1491.63,1477.23,1489.95,8.82,14.4,bullish
2019-10-15,Tuesday,1493.28,1498.49,1477.35,1481.13,-12.14,21.14,bearish
2019-10-14,Monday,1488.85,1497.15,1482.93,1493.28,4.43,14.21,bullish
2019-10-11,Friday,1493.53,1503.25,1474.09,1488.97,-4.57,29.15,bearish
2019-10-10,Thursday,1505.62,1517.11,1491.3,1493.53,-12.09,25.81,bearish
2019-10-09,Wednesday,1505.45,1512.47,1499.94,1505.62,0.17,12.53,bullish
2019-10-08,Tuesday,1493.21,1509.75,1487.17,1505.45,12.24,22.57,bullish
2019-10-07,Monday,1511.78,1512.48,1488.13,1493.21,-18.57,24.35,bearish
2019-10-04,Friday,1504.88,1515.82,1495.85,1504.74,-0.14,19.97,bearish
2019-10-03,Thursday,1499.86,1519.65,1495.92,1504.88,5.02,23.73,bullish
2019-10-02,Wednesday,1478.93,1505.19,1474.64,1499.86,20.93,30.55,bullish
2019-10-01,Tuesday,1472.51,1487.26,1459.17,1478.93,6.42,28.09,bullish
2019-09-30,Monday,1495.25,1500.5,1464.56,1472.51,-22.74,35.94,bearish
2019-09-27,Friday,1504.54,1507.48,1487.11,1497.2,-7.35,20.38,bearish
2019-09-26,Thursday,1503.63,1512.38,1500.4,1504.54,0.91,11.98,bullish
2019-09-25,Wednesday,1532.3,1535.1,1500.56,1503.63,-28.66,34.54,bearish
2019-09-24,Tuesday,1522.14,1535.67,1515.71,1532.3,10.16,19.96,bullish
2019-09-23,Monday,1514.56,1526.8,1511.13,1522.14,7.58,15.67,bullish
2019-09-20,Friday,1498.73,1517.06,1498.13,1516.98,18.25,18.93,bullish
2019-09-19,Thursday,1494.02,1504.56,1489.2,1498.73,4.71,15.35,bullish
2019-09-18,Wednesday,1501.38,1511.66,1483.31,1494.02,-7.36,28.35,bearish
2019-09-17,Tuesday,1498.56,1507.09,1493.57,1501.38,2.83,13.52,bullish
2019-09-16,Monday,1488.75,1512.07,1488.75,1498.56,9.81,23.32,bullish
2019-09-13,Friday,1499.03,1509.04,1485.97,1488.75,-10.28,23.08,bearish
2019-09-12,Thursday,1496.81,1524.25,1489.36,1499.03,2.22,34.89,bullish
2019-09-11,Wednesday,1485.44,1498.3,1485.29,1496.81,11.37,13.01,bullish
2019-09-10,Tuesday,1498.98,1500.91,1484.71,1485.44,-13.54,16.2,bearish
2019-09-09,Monday,1506.92,1515.47,1497.76,1498.98,-7.95,17.71,bearish
2019-09-06,Friday,1518.89,1527.84,1502.71,1506.92,-11.97,25.13,bearish
2019-09-05,Thursday,1552.39,1553.05,1506.49,1518.89,-33.49,46.55,bearish
2019-09-04,Wednesday,1547.57,1557.07,1533.98,1552.39,4.81,23.1,bullish
2019-09-03,Tuesday,1529.19,1549.81,1521.73,1547.57,18.39,28.08,bullish
2019-09-02,Monday,1527.82,1535.08,1519.44,1529.19,1.37,15.64,bullish
2019-08-30,Friday,1527.47,1533.21,1517.16,1520.53,-6.94,16.05,bearish
2019-08-29,Thursday,1539.7,1550.4,1519.69,1527.47,-12.22,30.71,bearish
2019-08-28,Wednesday,1542.61,1546.93,1532,1539.7,-2.92,14.93,bearish
2019-08-27,Tuesday,1527.43,1544.72,1525.84,1542.61,15.18,18.88,bullish
2019-08-26,Monday,1539.73,1555.18,1525.19,1527.43,-12.29,29.99,bearish
2019-08-23,Friday,1497.95,1530.2,1493.67,1527.38,29.43,36.53,bullish
2019-08-22,Thursday,1502.56,1504.7,1492.59,1497.95,-4.62,12.11,bearish
2019-08-21,Wednesday,1507.26,1508.12,1496.64,1502.56,-4.7,11.47,bearish
2019-08-20,Tuesday,1495.95,1508.62,1493.06,1507.26,11.31,15.56,bullish
2019-08-19,Monday,1513.79,1513.79,1493.42,1495.95,-17.84,20.37,bearish
2019-08-16,Friday,1523.01,1528.04,1503.72,1513.79,-9.22,24.32,bearish
2019-08-15,Thursday,1516.92,1527.09,1508.03,1523.01,6.08,19.06,bullish
2019-08-14,Wednesday,1501.33,1524.11,1494.29,1516.92,15.59,29.83,bullish
2019-08-13,Tuesday,1511.19,1535.09,1479.99,1501.33,-9.86,55.1,bearish
2019-08-12,Monday,1496.72,1520,1487.48,1511.19,14.47,32.52,bullish
2019-08-09,Friday,1501.32,1509.16,1494.88,1496.72,-4.6,14.28,bearish
2019-08-08,Thursday,1501.31,1509.62,1490.13,1501.32,0.01,19.49,bullish
2019-08-07,Wednesday,1474.08,1510.45,1472.38,1501.31,27.23,38.07,bullish
2019-08-06,Tuesday,1463.88,1474.9,1456.49,1474.08,10.2,18.41,bullish
2019-08-05,Monday,1440.96,1469.8,1436.79,1463.88,22.92,33.01,bullish
2019-08-02,Friday,1444.92,1449,1430.39,1440.96,-3.96,18.61,bearish
2019-08-01,Thursday,1412.76,1446.08,1400.61,1444.92,32.15,45.46,bullish
2019-07-31,Wednesday,1430.87,1434.55,1410.63,1412.76,-18.11,23.91,bearish
2019-07-30,Tuesday,1427.06,1433.28,1422.41,1430.87,3.82,10.87,bullish
2019-07-29,Monday,1418.64,1428.09,1414.94,1427.06,8.42,13.15,bullish
2019-07-26,Friday,1414.47,1424.92,1413.55,1418.64,4.17,11.37,bullish
2019-07-25,Thursday,1425.51,1433.83,1411.21,1414.47,-11.03,22.62,bearish
2019-07-24,Wednesday,1417.47,1429.55,1416.6,1425.51,8.04,12.95,bullish
2019-07-23,Tuesday,1424.79,1430.19,1414.3,1417.47,-7.32,15.89,bearish
2019-07-22,Monday,1427.59,1429.99,1422.32,1424.79,-2.8,7.67,bearish
2019-07-19,Friday,1446.04,1453.01,1420.34,1425.58,-20.46,32.67,bearish
2019-07-18,Thursday,1426.12,1448.03,1414.77,1446.04,19.92,33.26,bullish
2019-07-17,Wednesday,1405.83,1426.9,1400.21,1426.12,20.28,26.68,bullish
2019-07-16,Tuesday,1413.98,1418.38,1400.79,1405.83,-8.15,17.59,bearish
2019-07-15,Monday,1415.61,1419.78,1407.81,1413.98,-1.63,11.98,bearish
2019-07-12,Friday,1403.59,1416.95,1403.23,1415.61,12.02,13.73,bullish
2019-07-11,Thursday,1418.9,1427.2,1401.06,1403.59,-15.31,26.14,bearish
2019-07-10,Wednesday,1397.55,1418.96,1390.05,1418.9,21.36,28.9,bullish
2019-07-09,Tuesday,1395.28,1400.09,1385.87,1397.55,2.26,14.22,bullish
2019-07-08,Monday,1399.43,1407.68,1391.86,1395.28,-4.15,15.82,bearish
2019-07-05,Friday,1415.32,1424.28,1386.68,1399.43,-15.89,37.6,bearish
2019-07-04,Thursday,1418.67,1421.74,1410.31,1415.32,-3.35,11.44,bearish
2019-07-03,Wednesday,1418.17,1437.8,1412.15,1418.67,0.5,25.65,bullish
2019-07-02,Tuesday,1384.2,1421.18,1383.45,1418.17,33.97,37.73,bullish
2019-07-01,Monday,1409.41,1409.41,1381.9,1384.2,-25.2,27.5,bearish
2019-06-28,Friday,1410,1424.7,1405.81,1409.41,-0.6,18.89,bearish
2019-06-27,Thursday,1408.95,1412.12,1398.75,1410,1.05,13.37,bullish
2019-06-26,Wednesday,1423.49,1424.48,1401.98,1408.95,-14.54,22.5,bearish
2019-06-25,Tuesday,1419.66,1439.32,1412.11,1423.49,3.82,27.21,bullish
2019-06-24,Monday,1399.43,1421.5,1399.43,1419.66,20.24,22.08,bullish
2019-06-21,Friday,1388.29,1411.99,1382.56,1399.43,11.14,29.43,bullish
2019-06-20,Thursday,1360.24,1394.28,1357.75,1388.29,28.05,36.53,bullish
2019-06-19,Wednesday,1346.75,1362.61,1341.44,1360.24,13.49,21.17,bullish
2019-06-18,Tuesday,1339.63,1354.62,1338.75,1346.75,7.12,15.88,bullish
2019-06-17,Monday,1341.93,1343.6,1333.12,1339.63,-2.31,10.48,bearish
2019-06-14,Friday,1341.97,1358.22,1338.02,1341.93,-0.04,20.2,bearish
2019-06-13,Thursday,1333.49,1343.17,1332.45,1341.97,8.48,10.72,bullish
2019-06-12,Wednesday,1326.85,1338.42,1326.12,1333.49,6.64,12.3,bullish
2019-06-11,Tuesday,1328.01,1329.91,1320,1326.85,-1.17,9.91,bearish
2019-06-10,Monday,1340.44,1340.44,1325.2,1328.01,-12.42,15.23,bearish
2019-06-07,Friday,1335.48,1348.21,1330.39,1340.44,4.95,17.82,bullish
2019-06-06,Thursday,1330.29,1339.8,1327.32,1335.48,5.19,12.48,bullish
2019-06-05,Wednesday,1325.31,1344.14,1324.63,1330.29,4.99,19.51,bullish
2019-06-04,Tuesday,1324.76,1329.11,1320.04,1325.31,0.54,9.07,bullish
2019-06-03,Monday,1305.28,1328,1305.28,1324.76,19.49,22.72,bullish
2019-05-31,Friday,1288.19,1306.9,1288.09,1305.28,17.08,18.81,bullish
2019-05-30,Thursday,1280.2,1289.27,1275.12,1288.19,7.99,14.15,bullish
2019-05-29,Wednesday,1279.3,1285.56,1279.2,1280.2,0.91,6.36,bullish
2019-05-28,Tuesday,1285.21,1286.65,1276.22,1279.3,-5.91,10.43,bearish
2019-05-27,Monday,1284.61,1287.45,1283.9,1285.21,0.6,3.55,bullish
2019-05-24,Friday,1283.63,1285.28,1280.84,1284.61,0.98,4.44,bullish
2019-05-23,Thursday,1273.43,1287.35,1272.91,1283.63,10.2,14.43,bullish
2019-05-22,Wednesday,1274.78,1277.33,1272.58,1273.43,-1.34,4.75,bearish
2019-05-21,Tuesday,1277.53,1277.98,1269.6,1274.78,-2.75,8.38,bearish
2019-05-20,Monday,1277.53,1279.03,1273.76,1277.53,0,5.27,bearish
2019-05-17,Friday,1286.83,1288.99,1274.96,1277.53,-9.29,14.03,bearish
2019-05-16,Thursday,1296.32,1298.76,1284.16,1286.83,-9.49,14.6,bearish
2019-05-15,Wednesday,1296.98,1300.92,1293.14,1296.32,-0.67,7.78,bearish
2019-05-14,Tuesday,1299.71,1303.36,1293.91,1296.98,-2.72,9.46,bearish
2019-05-13,Monday,1285.97,1301.36,1282.07,1299.71,13.73,19.29,bullish
2019-05-10,Friday,1283.97,1289.45,1283.24,1285.97,2,6.21,bullish
2019-05-09,Thursday,1281.17,1288.2,1279.71,1283.97,2.81,8.5,bullish
2019-05-08,Wednesday,1284.25,1291.51,1279.5,1281.17,-3.09,12.01,bearish
2019-05-07,Tuesday,1280.51,1286.14,1278.26,1284.25,3.75,7.88,bullish
2019-05-06,Monday,1279.07,1285.86,1277.12,1280.51,1.43,8.75,bullish
2019-05-03,Friday,1270.64,1282.51,1268.47,1279.07,8.43,14.04,bullish
2019-05-02,Thursday,1276.81,1278.06,1266.39,1270.64,-6.17,11.67,bearish
2019-05-01,Wednesday,1283.53,1287.24,1273,1276.81,-6.72,14.24,bearish
2019-04-30,Tuesday,1279.98,1286.16,1279.84,1283.53,3.55,6.32,bullish
2019-04-29,Monday,1286.14,1286.74,1278.2,1279.98,-6.16,8.55,bearish
2019-04-26,Friday,1277.19,1288.74,1274.44,1286.14,8.95,14.3,bullish
2019-04-25,Thursday,1275.61,1282.65,1273.47,1277.19,1.58,9.18,bullish
2019-04-24,Wednesday,1272.22,1278.55,1268.87,1275.61,3.39,9.67,bullish
2019-04-23,Tuesday,1274.99,1276.54,1266.42,1272.22,-2.77,10.12,bearish
2019-04-22,Monday,1275.68,1279.88,1273.93,1274.99,-0.69,5.94,bearish
2019-04-18,Thursday,1274.09,1277.69,1271.28,1275.68,1.59,6.41,bullish
2019-04-17,Wednesday,1276.78,1279.83,1273.13,1274.09,-2.69,6.7,bearish
2019-04-16,Tuesday,1288.02,1288.75,1273.03,1276.78,-11.23,15.72,bearish
2019-04-15,Monday,1290.23,1292.02,1282.72,1288.02,-2.22,9.3,bearish
2019-04-12,Friday,1292.79,1295.82,1290.12,1290.23,-2.55,5.71,bearish
2019-04-11,Thursday,1308.02,1309.24,1289.78,1292.79,-15.24,19.46,bearish
2019-04-10,Wednesday,1304.06,1310.6,1301.03,1308.02,3.96,9.57,bullish
2019-04-09,Tuesday,1297.53,1306.23,1296.68,1304.06,6.52,9.55,bullish
2019-04-08,Monday,1291.7,1303.75,1291.53,1297.53,5.84,12.23,bullish
2019-04-05,Friday,1291.95,1293.65,1284.5,1291.7,-0.25,9.15,bearish
2019-04-04,Thursday,1289.86,1294.45,1280.98,1291.95,2.09,13.46,bullish
2019-04-03,Wednesday,1292.27,1294.53,1288.48,1289.86,-2.41,6.04,bearish
2019-04-02,Tuesday,1287.74,1292.47,1285.37,1292.27,4.53,7.1,bullish
2019-04-01,Monday,1292.41,1297.08,1286.57,1287.74,-4.67,10.51,bearish
2019-03-29,Friday,1290.39,1299.81,1286.84,1292.41,2.02,12.97,bullish
2019-03-28,Thursday,1309.8,1312.36,1288.76,1290.39,-19.41,23.6,bearish
2019-03-27,Wednesday,1315.55,1319.36,1308.23,1309.8,-5.75,11.13,bearish
2019-03-26,Tuesday,1321.88,1323.32,1312.8,1315.55,-6.33,10.52,bearish
2019-03-25,Monday,1313.67,1324.57,1311.12,1321.88,8.21,13.45,bullish
2019-03-22,Friday,1309.29,1314.96,1306.94,1313.67,4.37,8.02,bullish
2019-03-21,Thursday,1312.35,1320.43,1303.35,1309.29,-3.06,17.08,bearish
2019-03-20,Wednesday,1306.48,1317,1298.8,1312.35,5.87,18.2,bullish
2019-03-19,Tuesday,1303.73,1310.93,1302.4,1306.48,2.75,8.53,bullish
2019-03-18,Monday,1302.43,1306.78,1298.33,1303.73,1.3,8.45,bullish
2019-03-15,Friday,1296.39,1306.45,1294.19,1302.43,6.05,12.26,bullish
2019-03-14,Thursday,1309.25,1310.42,1292.93,1296.39,-12.86,17.49,bearish
2019-03-13,Wednesday,1301.45,1311.29,1300.69,1309.25,7.81,10.59,bullish
2019-03-12,Tuesday,1293.49,1302.26,1292.14,1301.45,7.96,10.12,bullish
2019-03-11,Monday,1298.89,1299.15,1290.56,1293.49,-5.4,8.59,bearish
2019-03-08,Friday,1285.47,1300.84,1285.28,1298.89,13.42,15.56,bullish
2019-03-07,Thursday,1286.32,1289.05,1280.92,1285.47,-0.85,8.13,bearish
2019-03-06,Wednesday,1287.92,1290.98,1283.71,1286.32,-1.6,7.28,bearish
2019-03-05,Tuesday,1286.69,1289.64,1281.25,1287.92,1.23,8.39,bullish
2019-03-04,Monday,1293.31,1297.12,1282.95,1286.69,-6.62,14.17,bearish
2019-03-01,Friday,1312.97,1315.26,1290.32,1293.31,-19.66,24.94,bearish
2019-02-28,Thursday,1320.02,1327.34,1312.73,1312.97,-7.05,14.62,bearish
2019-02-27,Wednesday,1328.97,1329.95,1316.97,1320.02,-8.95,12.97,bearish
2019-02-26,Tuesday,1327.54,1330.25,1323.58,1328.97,1.44,6.67,bullish
2019-02-25,Monday,1328.06,1332.61,1325.23,1327.54,-0.53,7.37,bearish
2019-02-22,Friday,1323.36,1333.13,1321.69,1328.06,4.71,11.43,bullish
2019-02-21,Thursday,1338.54,1341.57,1321.21,1323.36,-15.19,20.36,bearish
2019-02-20,Wednesday,1341.01,1346.74,1337.08,1338.54,-2.47,9.67,bearish
2019-02-19,Tuesday,1326.5,1341.88,1323.02,1341.01,14.51,18.86,bullish
2019-02-18,Monday,1321.05,1327.6,1320.68,1326.5,5.45,6.92,bullish
2019-02-15,Friday,1312.13,1322.54,1311.49,1321.05,8.92,11.05,bullish
2019-02-14,Thursday,1306.34,1314.42,1302.45,1312.13,5.8,11.97,bullish
2019-02-13,Wednesday,1310.76,1318.19,1305.14,1306.34,-4.43,13.05,bearish
2019-02-12,Tuesday,1308.12,1314.8,1306.6,1310.76,2.65,8.19,bullish
2019-02-11,Monday,1314.12,1314.89,1303.76,1308.12,-6,11.12,bearish
2019-02-08,Friday,1310.26,1315.65,1307.89,1314.12,3.86,7.76,bullish
2019-02-07,Thursday,1306.51,1311.96,1302.89,1310.26,3.75,9.07,bullish
2019-02-06,Wednesday,1315.18,1315.87,1305.85,1306.51,-8.67,10.02,bearish
2019-02-05,Tuesday,1311.71,1316.95,1310.82,1315.18,3.46,6.13,bullish
2019-02-04,Monday,1317.8,1319.13,1308.71,1311.71,-6.08,10.42,bearish
2019-02-01,Friday,1321.29,1323.58,1316.24,1317.8,-3.5,7.34,bearish
2019-01-31,Thursday,1319.82,1326.31,1317.54,1321.29,1.48,8.77,bullish
2019-01-30,Wednesday,1311.48,1323.37,1309.16,1319.82,8.34,14.21,bullish
2019-01-29,Tuesday,1303.18,1312.08,1302.83,1311.48,8.3,9.25,bullish
2019-01-28,Monday,1303.2,1304.52,1297.77,1303.18,-0.02,6.75,bearish
2019-01-25,Friday,1281.02,1304.1,1280.06,1303.2,22.18,24.04,bullish
2019-01-24,Thursday,1282.79,1284.9,1276.91,1281.02,-1.77,7.98,bearish
2019-01-23,Wednesday,1285.02,1286.59,1278.75,1282.79,-2.23,7.84,bearish
2019-01-22,Tuesday,1280.28,1285.62,1277.54,1285.02,4.74,8.08,bullish
2019-01-21,Monday,1281.69,1283.65,1276.85,1280.28,-1.41,6.8,bearish
2019-01-18,Friday,1292.04,1292.64,1280.72,1281.69,-10.35,11.92,bearish
2019-01-17,Thursday,1293.66,1295.43,1288.82,1292.04,-1.62,6.61,bearish
2019-01-16,Wednesday,1289.37,1295.05,1287.98,1293.66,4.29,7.07,bullish
2019-01-15,Tuesday,1291.42,1294.71,1286.81,1289.37,-2.04,7.9,bearish
2019-01-14,Monday,1287.62,1295.95,1287.5,1291.42,3.8,8.46,bullish
2019-01-11,Friday,1286.5,1295.25,1286.5,1287.62,1.12,8.76,bullish
